case_id,image_width,image_height,mpp_x,mpp_y,patch_min_x_pixel,patch_min_y_pixel,patch_size,patch_polygon_area,patch_area_seleted_percentage,nucleus_area,percent_nuclear_material,tumorFlag,grayscale_patch_mean,grayscale_patch_std,Hematoxylin_patch_mean,Hematoxylin_patch_std,grayscale_segment_mean,grayscale_segment_std,Hematoxylin_segment_mean,Hematoxylin_segment_std,Flatness_segment_mean,Flatness_segment_std,Perimeter_segment_mean,Perimeter_segment_std,Circularity_segment_mean,Circularity_segment_std,r_GradientMean_segment_mean,r_GradientMean_segment_std,b_GradientMean_segment_mean,b_GradientMean_segment_std,r_cytoIntensityMean_segment_mean,r_cytoIntensityMean_segment_std,b_cytoIntensityMean_segment_mean,b_cytoIntensityMean_segment_std,Elongation_segment_mean,Elongation_segment_std,datetime
PC_058_0_1,162239,86955,0.2464,0.2464,125440,57856,512,15915.53819,100,530.9955482,3.336334229,tumor,179.1955681,36.31832187,16.85551453,6.701699121,90.0618972,16.57909135,37.94335246,6.36812463,1.7919,1.104105228,74.68364696,52.85156736,0.768637174,0.159025812,10.98321609,4.084091991,7.708234348,3.005197282,177.4164348,19.05391268,136.9846957,21.7345374,1.7919,1.104105228,19:52.9
PC_058_0_1,162239,86955,0.2464,0.2464,125440,58368,512,15915.53819,100,187.1932339,1.176166534,tumor,177.308918,33.10381913,23.54306793,5.994003403,84.32200647,16.07128742,46.09169364,6.205941236,1.847042222,0.965773251,84.93131111,62.68958143,0.746499333,0.182203548,13.97203778,4.367579498,10.37137222,4.750550975,181.6265556,20.27569238,142.7306667,22.86811803,1.847042222,0.965773251,19:50.6
PC_058_0_1,162239,86955,0.2464,0.2464,125440,58880,512,15915.53819,100,436.4047565,2.742004395,tumor,178.8507881,34.36486482,21.26336288,6.340127955,99.39490884,21.29454714,41.12710698,7.59223831,2.344393571,1.684477409,76.34159143,73.25080593,0.742696464,0.224033413,14.10255107,4.650436558,10.08877464,3.357805968,190.0418929,19.53104781,149.6614643,20.1263792,2.344393571,1.684477409,19:52.8
PC_058_0_1,162239,86955,0.2464,0.2464,125440,59392,512,15915.53819,100,601.3315123,3.778266907,tumor,176.6266365,38.31202247,20.20218658,7.347654097,84.90675377,17.83340671,42.99336213,7.064229476,2.6032175,1.629239796,152.617475,121.7057633,0.63978475,0.247038957,12.73367125,5.458940138,7.66920625,3.655626809,174.84825,9.694919955,133.44075,14.32115013,2.6032175,1.629239796,00:16.8
PC_058_0_1,162239,86955,0.2464,0.2464,125440,59904,512,15915.53819,100,164.9874688,1.036643982,tumor,182.336277,30.64673284,17.49243927,5.434901181,103.8707368,20.34925904,38.12842105,6.412613609,3.245525714,3.089189972,69.84015,40.85417284,0.676993714,0.252844148,15.36691429,5.396964908,10.78097143,3.235010168,195.9697857,14.60161212,160.2157857,15.40428442,3.245525714,3.089189972,00:15.5
PC_058_0_1,162239,86955,0.2464,0.2464,125440,60416,512,15915.53819,100,255.1917491,1.603412628,tumor,177.0245247,34.23304091,19.88179779,6.11161225,97.29313233,20.39543617,41.08235623,7.019767592,3.327171333,2.182356154,83.91040667,25.2256519,0.614275867,0.224741754,15.00090867,5.198790585,9.675995333,3.115164803,194.5088,10.27369921,151.5787333,10.40866273,3.327171333,2.182356154,00:20.7
PC_058_0_1,162239,86955,0.2464,0.2464,125440,60928,512,15915.53819,100,266.6361421,1.675319672,tumor,184.7066689,33.71950681,20.8807869,5.711418237,95.62251656,17.33167038,41.93530311,5.553004148,1.618390714,1.158253623,82.78145214,88.41985185,0.795658929,0.208916527,11.07690429,3.578687522,7.334111429,2.703134459,181.9413571,15.09972806,140.1419286,15.67959144,1.618390714,1.158253623,00:42.3
PC_058_0_1,162239,86955,0.2464,0.2464,125440,61440,512,15915.53819,100,102.5593677,0.644397736,tumor,185.1887016,28.9614806,18.70415115,4.715215283,95.26824584,21.62935072,41.38476312,7.536754047,1.426118571,0.20975363,55.64944286,24.27394406,0.841311,0.06213132,12.23939429,2.360497127,9.485961429,0.510183507,192.8328571,8.975694791,149.4435714,10.88960595,1.426118571,0.20975363,09:42.2
PC_058_0_1,162239,86955,0.2464,0.2464,125440,61951,512,15915.53819,100,127.9070285,0.803661346,tumor,181.5978661,33.23157508,21.96786118,5.282836759,95.52108916,16.72278637,43.40896957,6.151787525,2.1515275,0.933599186,69.61055,38.90431029,0.7330805,0.157384925,10.95583375,2.24527933,7.18518375,2.674456848,183.5595,14.56250734,139.310125,16.11363194,2.1515275,0.933599186,09:42.3
PC_058_0_1,162239,86955,0.2464,0.2464,125440,62464,512,15915.53819,100,192.5207962,1.209640503,tumor,181.5243187,33.13289683,18.73219299,5.547360811,93.59243243,15.78565937,39.5027027,5.941751182,1.843462727,0.713956646,71.00841818,32.65792422,0.752329091,0.134440755,9.430456364,2.087347911,6.227511818,1.655809797,171.1669091,9.058386857,129.3647273,11.3332781,1.843462727,0.713956646,09:54.9
PC_058_0_1,162239,86955,0.2464,0.2464,125440,62976,512,15915.53819,100,171.3319731,1.076507568,tumor,180.3280716,31.97982958,20.45274353,5.659644218,93.52666667,20.50237372,42.3254902,7.435364441,1.549562857,0.594621594,58.258545,28.70681752,0.799543143,0.129480841,13.24475214,4.143644266,9.021978571,3.017695013,178.1014286,14.90311787,138.0385,17.99726379,1.549562857,0.594621594,09:55.1
PC_058_0_1,162239,86955,0.2464,0.2464,125440,63488,512,15915.53819,100,142.6450995,0.896263123,tumor,183.4895859,31.84465908,19.81941986,5.518954715,105.5780231,21.77658899,38.94079277,7.773545188,1.860996471,0.917488615,46.72140588,20.05166847,0.789260824,0.130958896,14.42137647,4.154058406,9.648408824,2.345470101,191.6794706,14.5475672,151.7587059,15.55677254,1.860996471,0.917488615,17:14.4
PC_058_0_1,162239,86955,0.2464,0.2464,125440,63999,512,15915.53819,100,785.6408806,4.936313629,tumor,177.1689835,38.05788963,19.2986145,7.005598406,103.6092857,18.17660937,36.25526786,6.654920234,1.63338,0.475531053,84.47928571,52.98831125,0.757744536,0.15173326,12.06990893,2.881414779,8.392408571,2.218125369,187.0908571,15.84424701,148.4838214,16.83896387,1.63338,0.475531053,17:16.8
PC_058_0_1,162239,86955,0.2464,0.2464,125440,64512,512,15915.53819,100,141.2487014,0.887489319,tumor,181.0502777,29.00869787,16.86185074,5.059100453,106.1309859,17.02200254,35.45680751,5.970448599,1.721505455,0.677010722,61.90993909,26.54863904,0.780664545,0.156216509,11.25058455,3.872980653,8.170255455,1.993627609,186.6414545,18.16449091,145.8127273,18.02087136,1.721505455,0.677010722,17:04.2
PC_058_0_1,162239,86955,0.2464,0.2464,125440,65024,512,15915.53819,100,93.43724544,0.587081909,tumor,187.0398407,25.47518895,14.28752136,4.246064525,109.961213,19.15700233,33.58110014,6.872153776,1.801943333,1.003920572,62.6314,32.01277667,0.7715375,0.131056062,13.48532,3.359733211,10.53725,2.635093083,200.1713333,12.32974263,165.798,10.72905575,1.801943333,1.003920572,17:03.1
PC_058_0_1,162239,86955,0.2464,0.2464,125440,65536,512,15915.53819,100,114.3073254,0.718212128,tumor,182.0125847,29.60991194,15.84357834,5.210819978,114.0413031,18.94488604,32.91972077,7.425602357,1.548770833,0.510626794,43.99278167,29.73909643,0.822409333,0.148059293,12.7364725,4.162842532,8.479355,2.713488995,187.6175833,13.57563496,151.52525,12.80412109,1.548770833,0.510626794,17:52.6
PC_058_0_1,162239,86955,0.2464,0.2464,125440,66048,512,15915.53819,100,48.00877312,0.301647186,tumor,199.6365509,29.01037846,14.16012573,4.266160002,106.5716273,26.50090038,34.8038943,7.938160602,1.937386,0.657385196,49.50436,15.47438037,0.768523,0.11854346,14.533462,5.585763223,11.433104,4.852737222,184.6516,11.26523712,149.9992,18.27294666,1.937386,0.657385196,17:52.1
PC_058_0_1,162239,86955,0.2464,0.2464,125440,66560,512,15915.53819,100,152.9966592,0.961303711,tumor,196.2112808,30.73575616,15.20481873,4.99870851,106.9581018,15.89969486,33.74775545,6.370261972,2.155888571,0.881849424,78.64871429,42.6219542,0.688606286,0.14295322,9.997894286,1.712741625,7.595758571,1.695905916,186.8935714,12.18257898,148.4931429,15.35973474,2.155888571,0.881849424,17:52.6
PC_058_0_1,162239,86955,0.2464,0.2464,125440,67072,512,15915.53819,100,40.38929664,0.253772736,tumor,195.42976,25.33879827,13.86623001,4.245913207,107.1291391,22.57283748,35.10099338,6.538328082,1.47308,0.79133943,45.77243833,26.01151897,0.822967167,0.16124497,9.880398333,3.966994064,8.577991667,2.585867919,194.4626667,15.67324552,164.341,12.52650204,1.47308,0.79133943,17:52.4
PC_058_0_1,162239,86955,0.2464,0.2464,125440,67584,512,15915.53819,100,285.5634074,1.794242859,tumor,195.5312462,34.40329968,15.41356277,5.62926861,105.5310157,19.89325077,34.79777323,7.594769995,1.490332941,0.440447308,59.04027647,33.93251227,0.831762588,0.091044189,9.037538824,2.433937451,6.857549412,2.128725731,175.8751765,11.27110605,139.7002941,14.46847484,1.490332941,0.440447308,35:19.8
PC_058_0_1,162239,86955,0.2464,0.2464,125440,68096,512,15915.53819,100,171.3016166,1.076316833,tumor,192.6694717,32.21671293,20.06525421,5.445660577,113.2696391,31.58613592,38.33545648,7.92976037,1.724415,0.729590997,56.38094444,46.70926826,0.786039167,0.155124023,12.28649,4.058615318,8.883383889,3.169249952,195.3923333,17.04592758,163.7202778,18.13090267,1.724415,0.729590997,35:19.8
PC_058_0_1,162239,86955,0.2464,0.2464,125440,68608,512,15915.53819,100,601.4681165,3.779125214,tumor,185.7268906,32.5359224,16.92236328,6.241025642,98.75919551,19.10872835,38.75647762,7.469606301,2.075005714,1.178549169,135.28685,153.0128275,0.703673786,0.220844988,11.96929643,2.994093535,7.987712857,1.968558132,193.6477143,13.44793307,154.1617857,16.98586668,2.075005714,1.178549169,35:20.8
PC_058_0_1,162239,86955,0.2464,0.2464,125440,69120,512,15915.53819,100,931.7769754,5.854511261,tumor,182.7957535,35.60587363,15.73187256,6.925721725,104.7803202,17.43249525,34.28619529,6.749368481,1.956117692,1.384848192,97.45811808,88.97216794,0.750192308,0.190860461,10.50133769,3.958717333,7.638005385,3.231824021,184.4621923,14.50713296,147.9456923,16.33636595,1.956117692,1.384848192,35:22.9
PC_058_0_1,162239,86955,0.2464,0.2464,125440,69632,512,15915.53819,100,59.84780032,0.376033783,tumor,190.0272484,20.93565031,12.31649017,3.874085387,126.8950276,16.85082511,27.66961326,5.938005168,1.3566875,0.257550001,57.96625,18.95987547,0.84306025,0.049413177,8.7977625,2.652076769,6.9518575,1.548035599,195.1775,5.979341874,166.1,5.003014641,1.3566875,0.257550001,11:07.7
PC_058_0_1,162239,86955,0.2464,0.2464,125440,70144,512,15915.53819,100,231.7413683,1.456069946,tumor,189.6451302,25.88546914,14.30518341,5.108125294,110.5524005,21.70055566,34.91656909,7.861454415,1.6194375,0.792651029,66.00069375,33.9981737,0.814656188,0.154088588,12.01908437,3.553800914,8.132824375,2.09729361,197.810375,16.00042371,164.1754375,13.628724,1.6194375,0.792651029,11:22.5
PC_058_0_1,162239,86955,0.2464,0.2464,125440,70656,512,15915.53819,100,260.746985,1.638317108,tumor,186.6075516,25.54452694,15.31362915,5.402528985,107.5228195,24.57812371,37.331643,7.869727395,1.4375405,0.466560255,53.3662615,27.61123464,0.85604575,0.120189225,11.907614,3.23635202,8.4747135,2.504085629,203.2536,15.13752169,170.3418,14.05977018,1.4375405,0.466560255,11:09.4
PC_058_0_1,162239,86955,0.2464,0.2464,125440,71168,512,15915.53819,100,528.3241779,3.319549561,tumor,179.8203087,26.45966527,15.73873901,5.95649612,126.6371925,20.17398732,30.78893468,7.07487564,1.732926571,0.657245321,59.95378,30.2719144,0.789108371,0.119630372,10.96738286,3.45154876,7.769971429,2.015158764,199.1423714,9.111089548,167.2438857,7.819645362,1.732926571,0.657245321,11:26.1
PC_058_0_1,162239,86955,0.2464,0.2464,125440,71680,512,15915.53819,100,853.1385139,5.360412598,tumor,179.6399918,29.51000966,15.97398758,6.314868935,112.2474513,20.02806907,33.12728636,6.719681021,1.91233125,0.929111112,93.69519458,118.6390206,0.741313125,0.175281616,10.27772,3.312366587,7.22873375,2.071661758,196.3485,8.594196506,162.8057917,8.545050175,1.91233125,0.929111112,19:58.5
PC_058_0_1,162239,86955,0.2464,0.2464,125440,72192,512,15915.53819,100,581.5087309,3.653717041,tumor,194.8279228,31.08435952,14.18198013,5.522726662,111.344649,17.83774947,32.42334399,6.489076662,1.595705789,0.424216803,90.80732105,105.2592814,0.785020105,0.165011032,8.726628947,2.417110876,6.513197368,1.497027871,195.6515789,8.838185378,164.7681053,11.64266387,1.595705789,0.424216803,19:58.5
PC_058_0_1,162239,86955,0.2464,0.2464,125440,72704,512,15915.53819,100,387.6826061,2.435874939,tumor,188.7189293,26.27785064,17.13266373,5.099569861,125.7845118,19.36742977,33.34713805,6.438078552,1.990176667,0.897527376,71.29191905,40.90266614,0.763030762,0.234653622,9.701876667,3.020579092,6.44219619,1.698330525,196.8315714,9.357028388,168.4591905,8.248560345,1.990176667,0.897527376,19:58.0
PC_058_0_1,162239,86955,0.2464,0.2464,125440,73216,512,15915.53819,100,72.88590848,0.457954407,tumor,193.2104111,23.32712946,13.79587555,4.157405974,137.5530933,20.55404553,28.84025854,6.561405718,2.712287143,1.935199505,60.0798,39.61570199,0.702476,0.233919133,8.770288571,3.838174858,6.496005714,1.848435603,197.8882857,18.50059731,170.1794286,16.31472358,2.712287143,1.935199505,19:56.8
PC_058_0_1,162239,86955,0.2464,0.2464,125440,73728,512,15915.53819,100,7.80161536,0.04901886,tumor,194.1033249,21.7698424,15.65266418,3.548417149,131.6938776,5.793043265,30.06122449,1.754389984,1.36868,0.171565996,73.54932,53.5354924,0.8462104,0.086629886,6.69797,1.903875093,4.95805,0.714995797,180.3124,7.37105313,147.9212,8.858295872,1.36868,0.171565996,57:00.0
PC_058_0_1,162239,86955,0.2464,0.2464,125440,74240,512,15915.53819,100,239.1028147,1.502323151,tumor,191.4414711,26.46881096,15.09716415,5.01720525,113.9884128,21.46031225,34.80247912,7.535065198,1.649951,0.456224675,76.0448,39.18063847,0.7701408,0.145617896,10.169609,2.706217658,7.258945,1.533428442,192.7243,12.1010156,160.328,11.16734131,1.649951,0.456224675,57:01.2
PC_058_0_1,162239,86955,0.2464,0.2464,125440,74752,512,15915.53819,100,107.9172864,0.678062439,tumor,193.7987671,25.18393991,14.57134247,4.470333114,118.8832827,21.33250428,33.27963526,6.71456104,2.381274444,1.077622573,60.66828222,33.39959005,0.716487444,0.181336365,11.64463889,2.899597522,8.102978889,1.556363735,202.6631111,10.69694772,169.3818889,7.330594783,2.381274444,1.077622573,57:01.0
PC_058_0_1,162239,86955,0.2464,0.2464,125440,75264,512,15915.53819,100,100.4799488,0.631332397,tumor,206.563755,25.41468425,13.55844498,4.124305696,118.4547219,22.1408424,32.46313066,7.084976656,2.258775556,1.470685992,55.92721111,28.62981268,0.747509889,0.188856371,12.26996667,3.311196697,8.340654444,1.804127171,201.9487778,14.19054842,171.6228889,15.46164308,2.258775556,1.470685992,57:01.3
PC_058_0_1,162239,86955,0.2464,0.2464,125440,75776,512,15915.53819,100,746.4354867,4.689979553,tumor,193.4835815,36.28939307,15.51568222,6.265998667,109.4188593,16.47670828,32.66542183,6.397442443,1.85633,0.741988292,118.6759692,154.1008462,0.703902231,0.21227913,9.435076923,2.899149723,6.425013846,1.15878878,181.3307692,12.3015708,148.3303077,11.964565,1.85633,0.741988292,03:31.1
PC_058_0_1,162239,86955,0.2464,0.2464,125440,76288,512,15915.53819,100,370.9865421,2.330970764,tumor,196.7650642,29.33159167,17.910923,5.167845096,116.7781962,16.6012665,34.16155639,5.751151746,1.795217647,0.675435053,88.92448824,62.01684102,0.731586588,0.163848324,9.902658824,2.684601874,7.011207059,1.584406872,188.581,16.36466174,156.5597059,18.21213417,1.795217647,0.675435053,03:30.7
PC_058_0_1,162239,86955,0.2464,0.2464,125440,76800,512,15915.53819,100,134.1452851,0.842857361,tumor,199.2889481,26.87609558,14.79406738,4.613537139,115.875617,14.87182246,31.52023692,5.521101506,1.562230833,0.481980745,76.99543333,95.84942652,0.81371325,0.166658048,9.484509167,2.470275931,7.32805,2.06063894,191.7139167,12.38615952,160.9871667,15.2881804,1.562230833,0.481980745,03:29.9
PC_058_0_1,162239,86955,0.2464,0.2464,125440,77312,512,15915.53819,100,470.2218752,2.954483032,tumor,204.5323448,34.52978401,18.37652588,5.200658591,112.1275876,15.18813905,35.26491679,5.53217539,1.70864625,0.535495197,81.34948125,85.9123326,0.790019313,0.163445137,10.10830688,3.225176661,7.369975625,2.057162666,188.362,16.46048121,158.187375,17.55680122,1.70864625,0.535495197,03:31.1
PC_058_0_1,162239,86955,0.2464,0.2464,125952,52736,512,1527.885797,9.599963123,21.38614016,1.399721118,tumor,182.0504379,31.46193048,15.83163834,5.73922395,77.99696049,16.61205818,48.69300912,6.08151165,1.28582,0.03064,50.16295,9.77815,0.8567595,0.0246155,13.4319,1.8578,9.003315,1.373685,204.9855,12.0395,161.8205,9.7755,1.28582,0.03064,43:38.7
PC_058_0_1,162239,86955,0.2464,0.2464,125952,53247,512,15863.48932,99.6729682,220.9192832,1.392627302,tumor,178.8838348,33.02603351,18.92922592,6.765147958,87.53125,21.56180148,46.51141827,7.18650842,1.543568333,0.56146522,54.02063889,15.4483172,0.828443667,0.103833442,13.71749444,3.583725131,9.875349444,3.319166339,188.9872222,19.8878748,147.0472222,18.02500565,1.543568333,0.56146522,27:50.1
PC_058_0_1,162239,86955,0.2464,0.2464,125952,53760,512,15915.53819,100,265.2701005,1.666736603,tumor,179.255806,31.60571945,17.64600372,6.732050973,86.79662298,23.24468199,45.57837702,7.932325033,1.439204348,0.425895715,52.39231739,20.20046854,0.856039478,0.079794643,15.19571696,4.315160727,11.17166043,3.241155452,194.8688696,21.29127362,156.4446522,18.88264196,1.439204348,0.425895715,27:50.5
PC_058_0_1,162239,86955,0.2464,0.2464,125952,54272,512,15915.53819,100,1100.209905,6.91280365,tumor,169.8981247,39.97600157,22.96030045,9.647011267,83.87467394,25.19130394,48.83430164,8.343894524,1.478952807,0.47029501,70.96668596,31.19955169,0.814907,0.124612499,15.00441263,3.379162042,10.7853893,2.934575831,200.0042632,16.78066418,160.6060175,16.90580229,1.478952807,0.47029501,27:55.7
PC_058_0_1,162239,86955,0.2464,0.2464,125952,54784,512,15915.53819,100,1158.813089,7.281017303,tumor,165.5886383,40.32714447,21.46962738,9.519705598,85.46706655,23.70525595,45.7699751,7.856827545,1.536236267,0.514770554,63.8043244,25.50116084,0.81750392,0.118106665,13.85858267,3.262122812,9.7523448,2.46156689,195.54536,19.44714496,156.8826267,18.93421347,1.536236267,0.514770554,27:57.2
PC_058_0_1,162239,86955,0.2464,0.2464,125952,55295,512,15915.53819,100,752.521961,4.728221893,tumor,178.7886772,39.1601061,21.55141449,8.024505998,87.52857892,24.63103566,45.83927635,8.023308931,1.53777617,0.533948612,63.70645106,37.29014107,0.82280983,0.115519452,13.3949666,3.416261196,9.542785106,2.787591011,191.8911489,21.67809182,153.3268043,23.00831316,1.53777617,0.533948612,33:11.2
PC_058_0_1,162239,86955,0.2464,0.2464,125952,55808,512,15915.53819,100,880.8843366,5.534744263,tumor,171.6232796,37.44585069,21.94728851,8.194476848,90.93549128,24.1015773,43.96043771,8.739717148,1.462311639,0.535350243,62.20780656,31.52970947,0.838678361,0.10429598,13.59941475,3.597141401,9.534871311,2.577779656,193.1430656,18.21277368,157.301,18.03758753,1.462311639,0.535350243,33:14.9
PC_058_0_1,162239,86955,0.2464,0.2464,125952,56320,512,15915.53819,100,1472.319636,9.250831604,tumor,165.283329,40.79120511,24.41607666,8.456179971,91.81970196,19.81047307,42.42496968,6.890864747,1.667662564,0.62589588,94.62312308,122.8199085,0.773078667,0.158627179,11.90290103,3.312052866,8.406196923,2.37142569,186.6042564,19.07786235,151.3342564,19.38367939,1.667662564,0.62589588,33:16.2
PC_058_0_1,162239,86955,0.2464,0.2464,125952,56832,512,15915.53819,100,973.9573043,6.119537354,tumor,171.7054634,40.93280699,18.82513809,7.839022242,92.61690989,16.52158359,37.36156011,6.639971433,1.684591154,0.687312933,100.1395192,93.84817539,0.747203115,0.182304408,10.24280654,2.991405082,7.397808077,2.161505027,181.4283846,16.85617228,143.4339231,17.80594547,1.684591154,0.687312933,33:26.5
PC_058_0_1,162239,86955,0.2464,0.2464,125952,57344,512,15915.53819,100,544.3675776,3.420352936,tumor,179.5427856,35.97764127,17.82469177,6.612098522,97.45022787,18.891504,36.93523627,7.186604263,1.856733462,0.65464033,72.9755,49.17800053,0.738098154,0.165346014,12.21319192,3.02274452,8.252036538,1.972085633,187.0976923,16.21516965,148.4866154,17.80037135,1.856733462,0.65464033,19:53.6
PC_058_0_1,162239,86955,0.2464,0.2464,125952,57856,512,15915.53819,100,186.1459354,1.169586182,tumor,178.3033867,35.56330859,22.30155182,6.614290132,94.65007062,17.72905205,42.50105932,7.326331969,2.142614167,1.211303313,61.892325,37.62169285,0.73478175,0.161813043,14.06698333,4.673812092,9.056046667,2.645801181,185.1174167,14.7967176,146.3545,17.38893156,2.142614167,1.211303313,19:51.9
PC_058_0_1,162239,86955,0.2464,0.2464,125952,58368,512,15915.53819,100,462.3747251,2.90517807,tumor,174.7365456,34.42275115,19.63114548,6.593577986,91.46267999,23.18114037,40.80708199,8.313216278,1.724892609,0.702223889,77.55066087,48.06084682,0.757849174,0.16436672,11.97772739,3.725029976,8.579011739,2.502881601,184.5105652,13.09651986,145.1618261,14.51358915,1.724892609,0.702223889,19:54.8
PC_058_0_1,162239,86955,0.2464,0.2464,125952,58880,512,15915.53819,100,233.9422131,1.469898224,tumor,172.1597443,33.58527615,23.32585144,6.194769323,93.81797168,16.8293895,43.25397284,6.322447954,1.601345652,0.653852277,63.1647087,73.60483408,0.78745987,0.164543331,11.84342261,3.219871447,7.485754348,1.481144992,176.0979565,11.03340735,134.7787391,12.77744195,1.601345652,0.653852277,19:54.1
PC_058_0_1,162239,86955,0.2464,0.2464,125952,59392,512,15915.53819,100,65.43339264,0.411128998,tumor,182.9888611,30.79281783,18.48508453,5.348439326,91.32886598,18.94773309,41.69278351,7.074744503,1.730697143,0.570172744,43.11516143,28.51229461,0.820509286,0.136648633,15.63081429,3.706553436,11.69047,4.1452878,189.898,17.55191948,151.6028571,14.68633923,1.730697143,0.570172744,00:04.5
PC_058_0_1,162239,86955,0.2464,0.2464,125952,59904,512,15915.53819,100,109.7993882,0.689888,tumor,181.2557755,31.41163984,18.89706039,5.448757112,94.11353712,20.09899605,42.34061135,7.462195267,1.969210909,1.001659001,51.19869091,25.19688478,0.745895909,0.156455566,13.93402,4.641983629,9.454829091,2.266689367,195.4097273,14.27172932,151.7392727,12.23652905,1.969210909,1.001659001,00:28.2
PC_058_0_1,162239,86955,0.2464,0.2464,125952,60416,512,15915.53819,100,96.2300416,0.604629517,tumor,180.4163666,30.50193458,18.23841476,5.197139861,93.29465541,20.64868449,41.66385373,6.66947842,4.38963,2.065229508,102.33015,50.67448518,0.51528825,0.207883692,15.0149,3.430637057,12.8874325,4.242596195,201.429,14.42386233,161.4095,21.9863999,4.38963,2.065229508,00:04.1
PC_058_0_1,162239,86955,0.2464,0.2464,125952,60928,512,15915.53819,100,39.64556288,0.249099731,tumor,179.387455,30.42363895,16.1161499,5.130092963,104.6216216,27.0305313,37.68828829,7.525939991,2.058675714,1.082057936,37.13793429,23.55543001,0.784914571,0.156213514,13.82312,4.446084774,10.88784714,3.168494625,199.776,17.18120185,160.122,15.0853207,2.058675714,1.082057936,00:04.2
PC_058_0_1,162239,86955,0.2464,0.2464,125952,61440,512,15915.53819,100,112.9868186,0.709915161,tumor,177.4015884,29.45171978,15.75469589,5.124057858,107.8118509,18.87366043,36.26572999,7.269462636,3.022981111,1.948549699,64.54464444,28.69051987,0.625453333,0.181236851,12.98623333,1.630607245,8.489433333,0.920679382,199.8186667,7.833311206,159.4897778,7.789946809,3.022981111,1.948549699,09:54.8
PC_058_0_1,162239,86955,0.2464,0.2464,125952,61951,512,15915.53819,100,87.94272256,0.552558899,tumor,181.3690376,29.01914517,18.87307358,5.037061201,97.79595016,23.64760331,42.98909657,7.85558155,1.9775525,0.953862239,55.1452,13.96437272,0.771912875,0.118818888,15.07098,3.119107315,10.42783,3.056883838,202.2805,8.088824976,161.65125,11.64420575,1.9775525,0.953862239,09:54.6
PC_058_0_1,162239,86955,0.2464,0.2464,125952,62464,512,15915.53819,100,97.58090496,0.613117218,tumor,183.7949524,29.62067213,18.5077858,5.124697833,104.7637131,19.60202865,38.17580872,6.54853393,2.032734545,0.698365882,59.54248182,55.63118138,0.744675455,0.145128791,13.85373,5.430906992,9.446705455,2.977391955,189.4664545,16.59454504,148.2823636,16.64948085,2.032734545,0.698365882,09:48.6
PC_058_0_1,162239,86955,0.2464,0.2464,125952,62976,512,15915.53819,100,260.625559,1.637554169,tumor,183.217514,33.490028,21.24925995,5.657886199,87.43847283,14.54064494,43.89162996,5.4721565,1.693641429,0.39719421,130.1967571,56.97784424,0.711665857,0.159694719,7.752362857,2.142574012,5.421192857,2.254057077,161.2027143,11.55199013,116.9563714,14.61113556,1.693641429,0.39719421,09:48.5
PC_058_0_1,162239,86955,0.2464,0.2464,125952,63488,512,15915.53819,100,102.5593677,0.644397736,tumor,185.2700729,31.8874639,16.86767197,5.194831786,91.14165042,20.01843076,42.07992203,6.68774298,1.684051111,0.587763986,49.08574444,22.4002654,0.826051333,0.089571825,12.49886667,2.413520395,9.929115556,4.155996064,195.1011111,13.94467638,151.4138889,14.92087112,1.684051111,0.587763986,17:04.0
PC_058_0_1,162239,86955,0.2464,0.2464,125952,63999,512,15915.53819,100,157.3679923,0.988769531,tumor,185.8828545,30.18856826,18.48926163,5.012366365,109.1237458,20.63256926,37.15175585,6.991750772,2.046273636,0.990336581,63.91905455,20.52682589,0.746383636,0.136950811,12.81777818,2.4364873,8.999098182,1.935096046,198.0860909,10.18761014,156.7624545,9.928164642,2.046273636,0.990336581,17:04.9
PC_058_0_1,162239,86955,0.2464,0.2464,125952,64512,512,15915.53819,100,402.3296077,2.52790451,tumor,177.1951866,35.98160623,17.82336426,6.569708379,85.33864288,16.14325427,40.87798662,6.154904619,2.004285,0.979003334,87.9536,93.11818095,0.73962825,0.179383898,10.33696,3.403388188,6.733534167,2.224094789,184.2501667,21.63436604,140.1548333,25.60536221,2.004285,0.979003334,17:06.5
PC_058_0_1,162239,86955,0.2464,0.2464,125952,65024,512,15915.53819,100,72.12699648,0.453186035,tumor,187.9985123,28.10195599,18.68076706,4.786257045,98.77800617,17.63207536,40.44707091,6.750929604,1.45238,0.754311798,58.32483286,33.74703788,0.822817714,0.134570839,10.98996714,2.184073719,8.719641429,2.092367429,187.0447143,16.81954375,149.7451429,15.26817085,1.45238,0.754311798,17:02.6
PC_058_0_1,162239,86955,0.2464,0.2464,125952,65536,512,15915.53819,100,78.75988736,0.494861603,tumor,191.4876251,28.75470462,16.60145187,4.693085006,108.8812131,20.11542621,36.59056445,7.082437569,1.379157143,0.127939204,47.4415,21.2411984,0.869374571,0.022792598,12.33944571,3.988455444,9.685521429,3.767975906,191.3538571,19.17875474,156.7684286,20.47239786,1.379157143,0.127939204,17:52.8
PC_058_0_1,162239,86955,0.2464,0.2464,125952,66048,512,15915.53819,100,37.12597504,0.233268738,tumor,190.1384811,26.30010411,14.04273987,4.499068754,109.3472727,21.9329006,34.33636364,7.9375715,1.481225,0.324464104,44.955825,17.6068309,0.8420875,0.051236681,12.894725,3.625591948,9.6362775,2.323485615,193.0045,10.39838864,159.12925,13.19301195,1.481225,0.324464104,17:52.5
